id,results
8596,2
8597,0
8598,4
8599,9
8600,3
8601,4
8602,6
8603,0
8604,3
8605,2
8606,8
8607,8
8608,3
8609,7
8610,0
8611,2
8612,2
8613,5
8614,5
8615,3
8616,6
8617,6
8618,0
8619,6
8620,3
8621,0
8622,3
8623,8
8624,6
8625,8
8626,0
8627,3
8628,3
8629,1
8630,2
8631,7
8632,2
8633,0
8634,2
8635,8
8636,3
8637,5
8638,3
8639,1
8640,5
8641,3
8642,8
8643,6
8644,1
8645,7
8646,6
8647,8
8648,5
8649,6
8650,7
8651,7
8652,7
8653,0
8654,1
8655,6
8656,5
8657,3
8658,5
8659,8
8660,0
8661,0
8662,9
8663,6
8664,9
8665,6
8666,6
8667,5
8668,1
8669,4
8670,4
8671,2
8672,0
8673,1
8674,3
8675,3
8676,6
8677,6
8678,1
8679,2
8680,0
8681,0
8682,6
8683,2
8684,8
8685,3
8686,1
8687,7
8688,3
8689,3
8690,3
8691,9
8692,3
8693,9
8694,2
8695,9
8696,2
8697,2
8698,1
8699,8
8700,3
8701,9
8702,0
8703,4
8704,7
8705,7
8706,1
8707,3
8708,6
8709,6
8710,1
8711,1
8712,4
8713,7
8714,3
8715,4
8716,9
8717,3
8718,1
8719,6
8720,9
8721,5
8722,6
8723,5
8724,1
8725,6
8726,9
8727,9
8728,4
8729,4
8730,4
8731,8
8732,4
8733,0
8734,7
8735,3
8736,0
8737,0
8738,7
8739,6
8740,7
8741,5
8742,5
8743,6
8744,6
8745,4
8746,5
8747,3
8748,8
8749,3
8750,8
8751,8
8752,3
8753,9
8754,1
8755,0
8756,4
8757,7
8758,3
8759,0
8760,6
8761,8
8762,0
8763,8
8764,2
8765,9
8766,8
8767,3
8768,4
8769,5
8770,5
8771,2
8772,6
8773,3
8774,1
8775,2
8776,9
8777,5
8778,5
8779,6
8780,3
8781,0
8782,9
8783,3
8784,5
8785,6
8786,9
8787,8
8788,1
8789,2
8790,8
8791,4
8792,1
8793,7
8794,1
8795,4
8796,2
8797,0
8798,3
8799,2
8800,3
8801,3
8802,8
8803,5
8804,5
8805,1
8806,2
8807,9
8808,6
8809,6
8810,2
8811,6
8812,3
8813,9
8814,3
8815,5
8816,3
8817,3
8818,7
8819,9
8820,7
8821,2
8822,3
8823,7
8824,1
8825,2
8826,1
8827,3
8828,0
8829,5
8830,1
8831,2
8832,7
8833,9
8834,2
8835,1
8836,6
8837,5
8838,4
8839,2
8840,9
8841,7
8842,7
8843,8
8844,5
8845,6
8846,3
8847,8
8848,7
8849,4
8850,5
8851,6
8852,1
8853,6
8854,5
8855,5
8856,9
8857,9
8858,1
8859,2
8860,2
8861,6
8862,1
8863,7
8864,1
8865,5
8866,0
8867,7
8868,8
8869,5
8870,6
8871,0
8872,7
8873,4
8874,1
8875,5
8876,6
8877,9
8878,3
8879,5
8880,2
8881,0
8882,2
8883,0
8884,7
8885,9
8886,1
8887,5
8888,7
8889,8
8890,3
8891,7
8892,3
8893,9
8894,7
8895,8
8896,0
8897,5
8898,8
8899,3
8900,9
8901,7
8902,9
8903,5
8904,1
8905,6
8906,6
8907,1
8908,0
8909,5
8910,8
8911,4
8912,7
8913,5
8914,3
8915,4
8916,3
8917,4
8918,6
8919,3
8920,9
8921,6
8922,5
8923,5
8924,1
8925,4
8926,4
8927,3
8928,6
8929,8
8930,0
8931,1
8932,2
8933,3
8934,2
8935,1
8936,2
8937,3
8938,7
8939,5
8940,2
8941,8
8942,5
8943,8
8944,6
8945,2
8946,0
8947,1
8948,6
8949,5
8950,8
8951,3
8952,5
8953,7
8954,4
8955,3
8956,6
8957,0
8958,7
8959,3
8960,6
8961,6
8962,0
8963,9
8964,7
8965,5
8966,6
8967,9
8968,8
8969,7
8970,5
8971,3
8972,7
8973,0
8974,1
8975,7
8976,8
8977,2
8978,1
8979,2
8980,1
8981,2
8982,1
8983,8
8984,4
8985,0
8986,9
8987,8
8988,7
8989,1
8990,5
8991,2
8992,3
8993,3
8994,5
8995,2
8996,3
8997,1
8998,3
8999,3
9000,2
9001,1
9002,0
9003,3
9004,2
9005,6
9006,7
9007,9
9008,2
9009,1
9010,9
9011,1
9012,0
9013,3
9014,8
9015,6
9016,7
9017,6
9018,6
9019,3
9020,5
9021,5
9022,0
9023,6
9024,4
9025,1
9026,1
9027,0
9028,6
9029,0
9030,8
9031,8
9032,6
9033,4
9034,6
9035,3
9036,6
9037,9
9038,3
9039,0
9040,6
9041,4
9042,5
9043,4
9044,8
9045,0
9046,1
9047,3
9048,5
9049,4
9050,8
9051,2
9052,3
9053,2
9054,6
9055,9
9056,6
9057,8
9058,1
9059,6
9060,9
9061,5
9062,0
9063,5
9064,1
9065,7
9066,9
9067,6
9068,0
9069,5
9070,1
9071,4
9072,3
9073,2
9074,3
9075,5
9076,1
9077,2
9078,9
9079,0
9080,7
9081,2
9082,0
9083,9
9084,1
9085,3
9086,1
9087,2
9088,3
9089,7
9090,2
9091,1
9092,4
9093,6
9094,4
9095,2
9096,0
9097,1
9098,6
9099,4
9100,3
9101,2
9102,7
9103,0
9104,4
9105,7
9106,4
9107,3
9108,8
9109,0
9110,8
9111,8
9112,4
9113,1
9114,4
9115,0
9116,3
9117,5
9118,5
9119,0
9120,1
9121,8
9122,4
9123,7
9124,4
9125,4
9126,1
9127,8
9128,9
9129,3
9130,7
9131,7
9132,8
9133,7
9134,4
9135,1
9136,0
9137,5
9138,9
9139,1
9140,8
9141,6
9142,7
9143,0
9144,0
9145,0
9146,6
9147,4
9148,3
9149,5
9150,9
9151,4
9152,9
9153,7
9154,4
9155,8
9156,8
9157,8
9158,1
9159,0
9160,0
9161,5
9162,6
9163,3
9164,6
9165,8
9166,9
9167,4
9168,9
9169,7
9170,1
9171,8
9172,6
9173,2
9174,9
9175,8
9176,9
9177,4
9178,4
9179,6
9180,1
9181,7
9182,8
9183,1
9184,9
9185,2
9186,3
9187,5
9188,2
9189,1
9190,1
9191,6
9192,1
9193,8
9194,3
9195,2
9196,4
9197,8
9198,8
9199,1
9200,2
9201,0
9202,2
9203,7
9204,3
9205,7
9206,1
9207,0
9208,1
9209,6
9210,1
9211,6
9212,8
9213,2
9214,6
9215,5
9216,0
9217,2
9218,0
9219,9
9220,1
9221,6
9222,9
9223,2
9224,9
9225,1
9226,4
9227,5
9228,6
9229,4
9230,2
9231,5
9232,1
9233,0
9234,2
9235,8
9236,0
9237,8
9238,7
9239,0
9240,8
9241,4
9242,4
9243,3
9244,0
9245,1
9246,6
9247,4
9248,5
9249,0
9250,4
9251,9
9252,2
9253,4
9254,7
9255,9
9256,8
9257,0
9258,8
9259,0
9260,7
9261,6
9262,0
9263,4
9264,6
9265,7
9266,6
9267,1
9268,2
9269,4
9270,8
9271,5
9272,1
9273,3
9274,4
9275,0
9276,4
9277,5
9278,1
9279,5
9280,8
9281,1
9282,1
9283,7
9284,2
9285,9
9286,2
9287,2
9288,1
9289,5
9290,8
9291,5
9292,3
9293,9
9294,2
9295,7
9296,5
9297,2
9298,4
9299,1
9300,1
9301,2
9302,5
9303,9
9304,8
9305,2
9306,9
9307,4
9308,7
9309,1
9310,1
9311,4
9312,3
9313,0
9314,7
9315,2
9316,7
9317,3
9318,9
9319,0
9320,3
9321,4
9322,3
9323,1
9324,7
9325,3
9326,5
9327,2
9328,1
9329,0
9330,8
9331,0
9332,8
9333,4
9334,5
9335,4
9336,0
9337,7
9338,3
9339,9
9340,3
9341,3
9342,9
9343,1
9344,4
9345,6
9346,9
9347,2
9348,2
9349,7
9350,6
9351,6
9352,8
9353,8
9354,1
9355,5
9356,9
9357,9
9358,8
9359,3
9360,3
9361,0
9362,7
9363,0
9364,6
9365,0
9366,2
9367,2
9368,5
9369,9
9370,5
9371,7
9372,5
9373,7
9374,8
9375,2
9376,8
9377,1
9378,2
9379,9
9380,7
9381,5
9382,1
9383,5
9384,4
9385,1
9386,1
9387,3
9388,4
9389,5
9390,8
9391,7
9392,2
9393,8
9394,9
9395,2
9396,0
9397,9
9398,7
9399,5
9400,1
9401,4
9402,9
9403,5
9404,3
9405,5
9406,5
9407,3
9408,5
9409,2
9410,8
9411,1
9412,2
9413,1
9414,6
9415,0
9416,1
9417,2
9418,6
9419,0
9420,2
9421,4
9422,0
9423,5
9424,6
9425,1
9426,8
9427,5
9428,7
9429,9
9430,0
9431,9
9432,0
9433,9
9434,3
9435,3
9436,8
9437,2
9438,7
9439,2
9440,2
9441,4
9442,8
9443,7
9444,8
9445,8
9446,8
9447,5
9448,7
9449,3
9450,9
9451,0
9452,9
9453,5
9454,2
9455,7
9456,6
9457,0
9458,9
9459,7
9460,8
9461,8
9462,0
9463,9
9464,3
9465,7
9466,2
9467,9
9468,6
9469,4
9470,6
9471,3
9472,1
9473,4
9474,6
9475,2
9476,3
9477,7
9478,8
9479,1
9480,0
9481,9
9482,6
9483,7
9484,7
9485,0
9486,9
9487,9
9488,6
9489,3
9490,7
9491,9
9492,4
9493,7
9494,3
9495,5
9496,5
9497,8
9498,8
9499,2
9500,4
9501,3
9502,9
9503,8
9504,9
9505,5
9506,7
9507,9
9508,2
9509,9
9510,3
9511,6
9512,6
9513,6
9514,2
9515,2
9516,3
9517,3
9518,6
9519,4
9520,3
9521,1
9522,4
9523,6
9524,2
9525,7
9526,1
9527,1
9528,9
9529,9
9530,5
9531,8
9532,5
9533,5
9534,0
9535,2
9536,3
9537,3
9538,5
9539,0
9540,0
9541,3
9542,1
9543,6
9544,1
9545,5
9546,8
9547,1
9548,8
9549,7
9550,6
9551,8
9552,9
9553,4
9554,9
9555,8
9556,7
9557,3
9558,4
9559,9
9560,9
9561,0
9562,7
9563,3
9564,4
9565,0
9566,9
9567,9
9568,0
9569,5
9570,9
9571,5
9572,7
9573,3
9574,1
9575,2
9576,6
9577,5
9578,9
9579,1
9580,0
9581,1
9582,1
9583,4
9584,0
9585,7
9586,9
9587,9
9588,9
9589,1
9590,1
9591,0
9592,8
9593,2
9594,9
9595,6
9596,9
9597,8
9598,4
9599,5
9600,8
9601,7
9602,4
9603,7
9604,6
9605,3
9606,3
9607,9
9608,8
9609,6
9610,1
9611,3
9612,3
9613,6
9614,7
9615,2
9616,0
9617,8
9618,3
9619,1
9620,2
9621,3
9622,2
9623,5
9624,1
9625,1
9626,1
9627,2
9628,1
9629,1
9630,3
9631,4
9632,3
9633,2
9634,8
9635,9
9636,7
9637,2
9638,1
9639,8
9640,8
9641,5
9642,0
9643,7
9644,0
9645,7
9646,0
9647,4
9648,9
9649,1
9650,0
9651,6
9652,4
9653,0
9654,1
9655,6
9656,6
9657,3
9658,6
9659,6
9660,9
9661,0
9662,2
9663,7
9664,7
9665,4
9666,2
9667,7
9668,0
9669,9
9670,8
9671,6
9672,8
9673,9
9674,3
9675,1
9676,1
9677,1
9678,1
9679,8
9680,0
9681,3
9682,7
9683,5
9684,2
9685,7
9686,4
9687,6
9688,6
9689,9
9690,3
9691,3
9692,6
9693,9
9694,9
9695,3
9696,2
9697,1
9698,4
9699,0
9700,2
9701,4
9702,1
9703,7
9704,2
9705,4
9706,0
9707,0
9708,0
9709,4
9710,9
9711,0
9712,7
9713,5
9714,1
9715,4
9716,5
9717,1
9718,6
9719,2
9720,2
9721,3
9722,4
9723,6
9724,7
9725,7
9726,8
9727,8
9728,7
9729,1
9730,9
9731,8
9732,2
9733,0
9734,7
9735,1
9736,1
9737,4
9738,2
9739,3
9740,8
9741,6
9742,6
9743,8
9744,6
9745,7
9746,7
9747,1
9748,9
9749,5
9750,7
9751,9
9752,9
9753,3
9754,1
9755,3
9756,4
9757,3
9758,3
9759,1
9760,2
9761,0
9762,1
9763,6
9764,1
9765,9
9766,3
9767,4
9768,0
9769,9
9770,2
9771,0
9772,0
9773,8
9774,9
9775,1
9776,7
9777,1
9778,2
9779,2
9780,0
9781,3
9782,7
9783,3
9784,1
9785,9
9786,2
9787,6
9788,5
9789,4
9790,4
9791,8
9792,7
9793,7
9794,9
9795,5
9796,3
9797,5
9798,2
9799,6
9800,1
9801,5
9802,7
9803,8
9804,4
9805,9
9806,8
9807,5
9808,8
9809,6
9810,3
9811,6
9812,7
9813,2
9814,4
9815,7
9816,1
9817,0
9818,2
9819,6
9820,2
9821,5
9822,6
9823,4
9824,3
9825,0
9826,6
9827,7
9828,3
9829,8
9830,4
9831,1
9832,0
9833,0
9834,2
9835,0
9836,2
9837,4
9838,7
9839,4
9840,8
9841,2
9842,8
9843,3
9844,7
9845,2
9846,4
9847,7
9848,4
9849,9
9850,0
9851,3
9852,0
9853,3
9854,8
9855,7
9856,5
9857,5
9858,8
9859,5
9860,6
9861,1
9862,9
9863,2
9864,6
9865,1
9866,2
9867,9
9868,2
9869,4
9870,9
9871,3
9872,7
9873,9
9874,9
9875,3
9876,8
9877,8
9878,7
9879,1
9880,4
9881,7
9882,7
9883,9
9884,1
9885,1
9886,1
9887,4
9888,1
9889,7
9890,1
9891,5
9892,1
9893,3
9894,8
9895,7
9896,1
9897,9
9898,2
9899,2
9900,0
9901,1
9902,9
9903,9
9904,0
9905,1
9906,5
9907,1
9908,4
9909,9
9910,2
9911,9
9912,3
9913,6
9914,7
9915,3
9916,5
9917,5
9918,6
9919,4
9920,2
9921,8
9922,7
9923,8
9924,2
9925,5
9926,3
9927,3
9928,2
9929,3
9930,1
9931,9
9932,7
9933,8
9934,4
9935,2
9936,2
9937,7
9938,2
9939,7
9940,9
9941,7
9942,2
9943,4
9944,4
9945,5
9946,4
9947,7
9948,4
9949,2
9950,6
9951,7
9952,2
9953,2
9954,4
9955,9
9956,7
9957,8
9958,1
9959,0
9960,6
9961,2
9962,3
9963,1
9964,8
9965,2
9966,2
9967,0
9968,6
9969,3
9970,9
9971,3
9972,9
9973,0
9974,2
9975,7
9976,1
9977,0
9978,7
9979,7
9980,4
9981,8
9982,1
9983,2
9984,8
9985,9
9986,9
9987,6
9988,7
9989,3
9990,2
9991,4
9992,4
9993,4
9994,4
9995,6
9996,8
9997,4
9998,0
9999,0
10000,6
10001,9
10002,6
10003,7
10004,5
10005,3
10006,2
10007,5
10008,7
10009,0
10010,4
10011,1
10012,1
10013,0
10014,1
10015,1
10016,2
10017,9
10018,0
10019,0
10020,0
10021,7
10022,0
10023,0
10024,0
10025,7
10026,7
10027,9
10028,1
10029,4
10030,7
10031,2
10032,1
10033,3
10034,3
10035,1
10036,6
10037,7
10038,1
10039,4
10040,0
10041,7
10042,2
10043,0
10044,3
10045,7
10046,8
10047,8
10048,9
10049,0
10050,3
10051,2
10052,5
10053,8
10054,9
10055,8
10056,2
10057,4
10058,6
10059,0
10060,8
10061,5
10062,8
10063,5
10064,9
10065,1
10066,1
10067,8
10068,6
10069,2
10070,9
10071,0
10072,5
10073,7
10074,3
10075,1
10076,5
10077,9
10078,2
10079,6
10080,4
10081,1
10082,3
10083,5
10084,2
10085,0
10086,5
10087,5
10088,4
10089,9
10090,0
10091,1
10092,4
10093,4
10094,0
10095,1
10096,4
10097,0
10098,7
10099,0
10100,2
10101,6
10102,8
10103,3
10104,4
10105,6
10106,3
10107,5
10108,3
10109,2
10110,7
10111,3
10112,6
10113,5
10114,0
10115,9
10116,2
10117,8
10118,6
10119,1
10120,2
10121,2
10122,5
10123,2
10124,8
10125,2
10126,6
10127,2
10128,5
10129,9
10130,7
10131,4
10132,9
10133,3
10134,9
10135,6
10136,2
10137,8
10138,6
10139,4
10140,5
10141,0
10142,3
10143,7
10144,3
10145,8
10146,2
10147,8
10148,6
10149,7
10150,0
10151,6
10152,5
10153,7
10154,8
10155,6
10156,4
10157,3
10158,6
10159,5
10160,0
10161,3
10162,4
10163,7
10164,5
10165,9
10166,1
10167,5
10168,6
10169,4
10170,3
10171,4
10172,6
10173,7
10174,4
10175,4
10176,1
10177,1
10178,1
10179,4
10180,6
10181,7
10182,8
10183,9
10184,2
10185,3
10186,4
10187,1
10188,6
10189,4
10190,6
10191,7
10192,9
10193,4
10194,0
10195,0
10196,5
10197,7
10198,7
10199,8
10200,9
10201,9
10202,3
10203,1
10204,7
10205,6
10206,5
10207,1
10208,5
10209,1
10210,6
10211,0
10212,9
10213,4
10214,7
10215,6
10216,0
10217,0
10218,7
10219,1
10220,6
10221,3
10222,1
10223,1
10224,3
10225,1
10226,5
10227,9
10228,8
10229,3
10230,4
10231,9
10232,0
10233,1
10234,0
10235,6
10236,6
10237,7
10238,1
10239,2
10240,4
10241,8
10242,6
10243,7
10244,3
10245,8
10246,3
10247,0
10248,0
10249,7
10250,5
10251,4
10252,6
10253,3
10254,9
10255,8
10256,7
10257,7
10258,8
10259,2
10260,1
10261,2
10262,1
10263,7
10264,9
10265,6
10266,1
10267,7
10268,1
10269,2
10270,6
10271,2
10272,1
10273,3
10274,1
10275,9
10276,9
10277,2
10278,4
10279,5
10280,8
10281,2
10282,8
10283,5
10284,4
10285,5
10286,5
10287,3
10288,5
10289,9
10290,3
10291,0
10292,1
10293,7
10294,1
10295,4
10296,4
10297,5
10298,3
10299,8
10300,4
10301,6
10302,4
10303,1
10304,3
10305,9
10306,1
10307,5
10308,9
10309,5
10310,9
10311,5
10312,0
10313,3
10314,1
10315,7
10316,7
10317,4
10318,0
10319,6
10320,3
10321,2
10322,0
10323,1
10324,5
10325,9
10326,9
10327,7
10328,3
10329,1
10330,1
10331,5
10332,0
10333,4
10334,9
10335,8
10336,0
10337,0
10338,1
10339,8
10340,5
10341,0
10342,4
10343,6
10344,6
10345,9
10346,3
10347,3
10348,7
10349,0
10350,2
10351,0
10352,1
10353,7
10354,3
10355,2
10356,7
10357,8
10358,2
10359,9
10360,0
10361,5
10362,0
10363,2
10364,1
10365,0
10366,8
10367,5
10368,6
10369,3
10370,2
10371,3
10372,0
10373,6
10374,4
10375,4
10376,4
10377,8
10378,7
10379,0
10380,8
10381,0
10382,0
10383,5
10384,8
10385,9
10386,5
10387,5
10388,1
10389,2
10390,8
10391,7
10392,8
10393,9
10394,9
10395,7
10396,0
10397,8
10398,7
10399,2
10400,9
10401,5
10402,4
10403,8
10404,1
10405,5
10406,1
10407,7
10408,9
10409,1
10410,7
10411,9
10412,6
10413,0
10414,9
10415,4
10416,3
10417,5
10418,6
10419,9
10420,8
10421,0
10422,2
10423,2
10424,6
10425,2
10426,7
10427,2
10428,0
10429,5
10430,6
10431,7
10432,8
10433,1
10434,8
10435,5
10436,4
10437,2
10438,3
10439,5
10440,3
10441,4
10442,4
10443,5
10444,9
10445,0
10446,9
10447,6
10448,1
10449,8
10450,7
10451,3
10452,1
10453,1
10454,2
10455,8
10456,6
10457,6
10458,2
10459,4
10460,9
10461,9
10462,0
10463,6
10464,7
10465,4
10466,2
10467,3
10468,9
10469,9
10470,5
10471,9
10472,3
10473,8
10474,3
10475,4
10476,5
10477,5
10478,5
10479,0
10480,2
10481,8
10482,9
10483,2
10484,9
10485,9
10486,2
10487,6
10488,8
10489,0
10490,2
10491,0
10492,7
10493,1
10494,0
10495,2
10496,4
10497,9
10498,2
10499,7
10500,2
10501,3
10502,4
10503,1
10504,4
10505,6
10506,3
10507,9
10508,5
10509,5
10510,5
10511,5
10512,8
10513,0
10514,5
10515,8
10516,7
10517,2
10518,1
10519,8
10520,4
10521,2
10522,6
10523,9
10524,4
10525,6
10526,9
10527,5
10528,0
10529,4
10530,9
10531,4
10532,8
10533,8
10534,1
10535,6
10536,5
10537,0
10538,4
10539,3
10540,7
10541,7
10542,9
10543,9
10544,7
10545,7
10546,8
10547,1
10548,0
10549,1
10550,3
10551,9
10552,7
10553,1
10554,3
10555,7
10556,9
10557,0
10558,2
10559,6
10560,0
10561,3
10562,5
10563,0
10564,8
10565,1
10566,1
10567,5
10568,2
10569,0
10570,4
10571,0
10572,7
10573,7
10574,8
10575,7
10576,2
10577,9
10578,9
10579,0
10580,1
10581,4
10582,7
10583,2
10584,5
10585,6
10586,1
10587,2
10588,0
10589,4
10590,9
10591,4
10592,8
10593,4
10594,9
10595,8
10596,2
10597,9
10598,6
10599,5
10600,2
10601,2
10602,5
10603,6
10604,1
10605,3
10606,6
10607,7
10608,9
10609,2
10610,2
10611,9
10612,2
10613,2
10614,7
10615,4
10616,3
10617,2
10618,3
10619,1
10620,2
10621,1
10622,3
10623,6
10624,7
10625,9
10626,6
10627,4
10628,6
10629,2
10630,6
10631,9
10632,0
10633,0
10634,8
10635,2
10636,7
10637,3
10638,4
10639,3
10640,7
10641,3
10642,3
10643,6
10644,2
10645,4
10646,7
10647,1
10648,5
10649,4
10650,7
10651,4
10652,1
10653,9
10654,7
10655,8
10656,3
10657,6
10658,0
10659,9
10660,2
10661,4
10662,8
10663,3
10664,6
10665,0
10666,7
10667,2
10668,5
10669,1
10670,1
10671,8
10672,7
10673,8
10674,0
10675,4
10676,8
10677,7
10678,5
10679,0
10680,1
10681,6
10682,0
10683,6
10684,4
10685,8
10686,3
10687,6
10688,5
10689,4
10690,6
10691,7
10692,1
10693,5
10694,8
10695,9
10696,5
10697,7
10698,7
10699,8
10700,1
10701,0
10702,8
10703,3
10704,2
10705,0
10706,9
10707,3
10708,9
10709,0
10710,6
10711,0
10712,6
10713,8
10714,8
10715,8
10716,7
10717,5
10718,9
10719,6
10720,5
10721,1
10722,4
10723,8
10724,4
10725,6
10726,1
10727,1
10728,6
10729,9
10730,5
10731,6
10732,0
10733,7
10734,5
10735,2
10736,3
10737,2
10738,3
10739,3
10740,4
10741,3
10742,4
10743,8
10744,9
10745,4
10746,8
10747,1
10748,0
10749,8
10750,4
10751,0
10752,2
10753,5
10754,2
10755,7
10756,3
10757,6
10758,6
10759,8
10760,8
10761,6
10762,1
10763,3
10764,3
10765,3
10766,2
10767,2
10768,9
10769,2
10770,5
10771,5
10772,9
10773,8
10774,0
10775,3
10776,8
10777,3
10778,7
10779,5
10780,9
10781,4
10782,2
10783,3
10784,4
10785,1
10786,4
10787,7
10788,3
10789,7
10790,4
10791,5
10792,3
10793,5
10794,1
10795,1
10796,2
10797,5
10798,3
10799,9
10800,8
10801,3
10802,2
10803,2
10804,7
10805,0
10806,4
10807,9
10808,3
10809,5
10810,7
10811,0
10812,4
10813,6
10814,4
10815,0
10816,2
10817,9
10818,5
10819,6
10820,1
10821,3
10822,6
10823,9
10824,1
10825,7
10826,9
10827,8
10828,4
10829,9
10830,3
10831,6
10832,5
10833,9
10834,2
10835,1
10836,2
10837,7
10838,6
10839,7
10840,1
10841,4
10842,0
10843,7
10844,3
10845,6
10846,3
10847,0
10848,7
10849,7
10850,7
10851,1
10852,0
10853,9
10854,9
10855,9
10856,0
10857,8
10858,2
10859,2
10860,0
10861,9
10862,3
10863,6
10864,7
10865,6
10866,8
10867,8
10868,7
10869,4
10870,5
10871,8
10872,3
10873,9
10874,3
10875,2
10876,8
10877,3
10878,3
10879,3
10880,0
10881,7
10882,8
10883,9
10884,8
10885,5
10886,2
10887,5
10888,6
10889,0
10890,3
10891,3
10892,3
10893,5
10894,7
10895,6
10896,4
10897,3
10898,5
10899,4
10900,3
10901,0
10902,2
10903,1
10904,7
10905,7
10906,9
10907,4
10908,7
10909,8
10910,3
10911,2
10912,1
10913,2
10914,4
10915,8
10916,5
10917,6
10918,5
10919,7
10920,8
10921,9
10922,7
10923,3
10924,3
10925,2
10926,3
10927,3
10928,5
10929,5
10930,6
10931,5
10932,1
10933,0
10934,0
10935,6
10936,3
10937,9
10938,3
10939,7
10940,4
10941,7
10942,6
10943,9
10944,1
10945,3
10946,2
10947,4
10948,1
10949,4
10950,3
10951,9
10952,8
10953,1
10954,2
10955,9
10956,7
10957,8
10958,6
10959,3
10960,4
10961,1
10962,4
10963,4
10964,0
10965,3
10966,2
10967,4
10968,5
10969,7
10970,4
10971,1
10972,2
10973,6
10974,8
10975,3
10976,7
10977,2
10978,7
10979,6
10980,2
10981,8
10982,6
10983,7
10984,3
10985,1
10986,7
10987,2
10988,7
10989,0
10990,9
10991,7
10992,2
10993,8
10994,8
10995,1
10996,6
10997,9
10998,8
10999,6
11000,8
11001,3
11002,8
11003,7
11004,5
11005,6
11006,5
11007,5
11008,6
11009,2
11010,6
11011,2
11012,8
11013,6
11014,8
11015,2
11016,5
11017,6
11018,6
11019,4
11020,9
11021,0
11022,3
11023,2
11024,2
11025,9
11026,1
11027,1
11028,6
11029,7
11030,2
11031,8
11032,9
11033,4
11034,3
11035,3
11036,6
11037,2
11038,6
11039,5
11040,0
11041,0
11042,6
11043,2
11044,7
11045,0
11046,2
11047,6
11048,3
11049,7
11050,3
11051,8
11052,4
11053,3
11054,1
11055,6
11056,9
11057,8
11058,5
11059,8
11060,6
11061,3
11062,0
11063,0
11064,4
11065,1
11066,7
11067,1
11068,7
11069,1
11070,9
11071,3
11072,3
11073,0
11074,8
11075,1
11076,0
11077,1
11078,1
11079,5
11080,9
11081,8
11082,8
11083,5
11084,6
11085,0
11086,1
11087,7
11088,6
11089,9
11090,2
11091,3
11092,0
11093,5
11094,0
11095,1
11096,7
11097,5
11098,9
11099,5
11100,2
11101,2
11102,0
11103,7
11104,3
11105,2
11106,2
11107,6
11108,0
11109,7
11110,2
11111,7
11112,2
11113,8
11114,4
11115,9
11116,9
11117,8
11118,3
11119,5
11120,4
11121,2
11122,6
11123,3
11124,4
11125,4
11126,1
11127,0
11128,9
11129,7
11130,9
11131,4
11132,7
11133,1
11134,0
11135,7
11136,7
11137,9
11138,6
11139,5
11140,0
11141,0
11142,3
11143,7
11144,6
11145,9
11146,3
11147,7
11148,1
11149,7
11150,0
11151,6
11152,6
11153,1
11154,5
11155,9
11156,3
11157,4
11158,2
11159,6
11160,0
11161,7
11162,1
11163,3
11164,2
11165,0
11166,7
11167,0
11168,9
11169,7
11170,0
11171,3
11172,7
11173,7
11174,3
11175,6
11176,9
11177,8
11178,4
11179,6
11180,6
11181,0
11182,3
11183,1
11184,7
11185,8
11186,5
11187,4
11188,9
11189,5
11190,1
11191,6
11192,7
11193,7
11194,8
11195,2
11196,2
11197,2
11198,6
11199,3
11200,8
11201,2
11202,7
11203,0
11204,4
11205,3
11206,1
11207,3
11208,6
11209,7
11210,9
11211,8
11212,0
11213,3
11214,5
11215,4
11216,5
11217,5
11218,1
11219,0
11220,6
11221,7
11222,4
11223,4
11224,2
11225,8
11226,0
11227,3
11228,0
11229,3
11230,5
11231,9
11232,7
11233,5
11234,6
11235,9
11236,8
11237,7
11238,1
11239,9
11240,1
11241,1
11242,6
11243,1
11244,3
11245,9
11246,7
11247,9
11248,1
11249,6
11250,2
11251,4
11252,3
11253,6
11254,8
11255,3
11256,2
11257,4
11258,8
11259,2
11260,1
11261,3
11262,5
11263,5
11264,4
11265,8
11266,4
11267,6
11268,5
11269,0
11270,1
11271,9
11272,9
11273,9
11274,3
11275,0
11276,1
11277,7
11278,1
11279,9
11280,6
11281,1
11282,4
11283,1
11284,5
11285,7
11286,4
11287,5
11288,2
11289,4
11290,7
11291,1
11292,2
11293,5
11294,7
11295,1
11296,3
11297,5
11298,8
11299,6
11300,0
11301,4
11302,9
11303,1
11304,6
11305,9
11306,8
11307,4
11308,2
11309,8
11310,9
11311,7
11312,4
11313,1
11314,9
11315,8
11316,9
11317,1
11318,0
11319,2
11320,5
11321,4
11322,4
11323,2
11324,4
11325,2
11326,0
11327,9
11328,2
11329,0
11330,4
11331,2
11332,4
11333,5
11334,5
11335,8
11336,3
11337,0
11338,8
11339,6
11340,6
11341,4
11342,4
11343,6
11344,6
11345,3
11346,7
11347,1
11348,9
11349,2
11350,9
11351,3
11352,8
11353,1
11354,1
11355,8
11356,3
11357,5
11358,2
11359,7
11360,2
11361,4
11362,5
11363,2
11364,0
11365,0
11366,2
11367,8
11368,0
11369,3
11370,7
11371,2
11372,8
11373,6
11374,8
11375,1
11376,0
11377,7
11378,7
11379,2
11380,6
11381,2
11382,8
11383,5
11384,1
11385,4
11386,9
11387,5
11388,4
11389,2
11390,2
11391,2
11392,3
11393,6
11394,3
